A1,A2,A3
0.46,-3.42,-8.94
0.43,-3.88,-9.14
1.72,-4.94,-9.60
1.01,-0.78,-9.23
0.43,1.52,-8.77
-0.37,-1.72,-9.37
-0.52,-1.78,-9.43
0.17,-1.95,-9.31
-0.75,-4.51,-10.00
-0.83,-2.76,-10.09
-0.23,0.43,-9.91
-0.55,-0.09,-10.14
-0.06,-0.40,-10.49
-0.43,-0.26,-10.78
-1.24,-2.27,-10.75
-1.09,-0.86,-10.72
-0.69,2.04,-10.60
0.00,1.44,-10.43
-1.98,1.70,-10.35
-1.93,-0.29,-10.17
1.67,-0.29,-10.00
0.78,3.68,-9.74
0.06,-0.23,-10.69
1.15,-0.92,-11.47
-0.03,1.95,-10.69
-0.11,-3.62,-11.12
-0.40,-1.44,-11.06
-0.55,2.41,-9.60
0.40,-4.08,-9.83
0.23,-2.44,-9.37
0.46,2.53,-8.02
1.78,0.23,-8.45
2.39,1.01,-8.56
1.47,0.40,-8.33
1.32,-4.71,-9.05
0.95,-3.42,-9.20
0.40,-1.09,-9.00
1.44,-3.22,-9.46
0.00,-1.78,-9.37
-0.78,-1.15,-9.14
-0.34,-3.02,-9.57
-0.80,-0.49,-9.46
1.15,-0.32,-9.51
-0.75,-3.10,-10.14
-2.33,-2.62,-10.12
1.03,-1.87,-10.35
-0.26,-0.40,-10.69
-1.32,0.14,-10.60
-0.49,-0.20,-10.66
-1.32,2.13,-10.29
-0.52,0.75,-10.35
-1.09,-0.60,-10.78
-1.61,1.78,-10.12
-0.20,-0.89,-10.03
0.66,0.52,-10.32
0.98,5.17,-9.89
0.46,-1.12,-10.83
0.37,-2.73,-11.67
-0.09,1.52,-10.75
0.57,-2.50,-11.04
0.46,-0.89,-10.95
-1.81,2.41,-9.46
0.49,-2.30,-9.28
1.55,-0.63,-8.97
0.00,1.21,-8.13
1.81,-1.47,-8.48
1.98,0.78,-8.54
1.81,-0.60,-8.59
1.64,-4.48,-9.17
0.03,-2.30,-9.14
0.89,-1.70,-9.05
1.01,-3.28,-9.34
0.03,-0.80,-9.31
-0.26,0.09,-9.23
-0.43,-1.29,-9.40
0.11,-0.20,-9.43
-0.23,-4.20,-10.00
-1.32,-7.10,-10.72
-0.78,-1.18,-10.32
0.29,0.20,-10.40
-0.43,0.37,-10.83
-0.83,2.62,-10.46
-0.63,-0.29,-10.49
-1.58,-0.78,-10.55
-0.83,0.83,-10.49
-0.52,0.80,-10.40
-2.33,-0.37,-10.35
-0.78,-1.32,-10.37
1.81,2.16,-9.83
1.35,1.78,-10.14
0.11,0.26,-10.89
0.26,2.24,-10.75
1.12,-1.95,-11.06
0.09,-2.79,-10.89
-1.03,1.06,-10.12
-0.46,-0.92,-9.80
0.17,-0.80,-9.23
1.01,-0.86,-8.91
0.86,-3.79,-8.82
1.09,-0.60,-8.42
2.62,2.27,-8.25
1.49,-0.69,-8.62
1.21,-1.26,-9.02
1.52,-0.40,-9.00
-0.26,-4.91,-9.31
0.66,-6.01,-9.77
-0.09,-1.09,-9.28
-1.58,-2.87,-9.37
0.29,-2.41,-9.80
-0.40,3.08,-9.17
0.06,-2.10,-9.60
-0.14,-4.66,-10.52
-2.13,0.86,-10.00
0.46,-1.55,-10.35
-0.20,-3.28,-11.18
-1.95,1.15,-10.52
-0.55,0.86,-10.29
-0.98,-0.57,-10.75
-0.49,2.27,-10.46
-1.24,1.24,-10.17
-1.64,-1.06,-10.20
0.66,3.68,-9.80
1.81,2.99,-9.83
1.21,-2.50,-11.01
-0.72,0.17,-11.18
0.60,0.26,-10.92
0.92,-2.27,-11.29
-1.55,-0.43,-10.66
0.14,-2.21,-10.12
-0.17,-2.10,-9.69
-0.26,1.93,-8.59
2.53,1.29,-8.45
1.06,0.26,-8.45
1.15,0.11,-8.22
2.30,-2.50,-8.77
0.95,-3.02,-9.00
1.29,-0.89,-8.94
0.98,-1.72,-9.20
0.49,-3.13,-9.46
0.92,-1.38,-9.31
-0.72,-1.87,-9.14
-1.32,-3.30,-9.57
0.14,-0.92,-9.60
-0.06,-0.57,-9.43
-0.43,-1.84,-10.06
-0.40,-0.75,-10.37
-0.78,-1.38,-10.40
-0.52,-3.25,-10.78
-0.66,-1.55,-10.89
-0.95,2.18,-10.60
-0.69,1.81,-10.43
-0.72,-0.52,-10.72
-0.92,1.21,-10.35
-1.24,0.46,-10.14
-0.98,-1.06,-10.63
0.46,2.87,-10.00
1.38,1.26,-10.12
0.00,-1.21,-11.04
-0.11,3.13,-10.60
1.47,0.46,-10.98
-0.09,-3.51,-11.29
-0.92,-0.83,-10.40
-0.29,-1.64,-9.97
-0.40,-0.37,-9.31
1.32,2.07,-8.65
1.38,-2.21,-8.79
0.40,-2.53,-8.71
2.10,-0.34,-8.45
2.16,-1.41,-8.59
0.75,0.98,-8.62
1.41,0.72,-8.74
1.32,-3.45,-9.28
-0.63,-4.74,-9.43
-0.26,-5.69,-9.46
-0.20,-3.28,-9.43
-1.49,0.37,-9.02
0.29,-0.75,-9.28
0.80,-0.69,-9.63
-0.66,-0.46,-9.60
-0.52,-2.21,-10.32
-0.80,-1.75,-10.75
-0.49,-1.64,-10.63
-0.52,-1.64,-10.95
-1.75,0.52,-10.75
-0.57,1.32,-10.43
0.55,1.06,-10.69
-1.47,1.78,-10.43
-2.41,0.78,-10.23
0.06,0.49,-10.40
1.15,2.24,-9.94
0.03,-1.58,-10.46
0.40,-2.82,-11.47
0.37,3.71,-10.78
0.34,1.58,-10.83
0.95,-2.36,-11.38
-0.78,0.29,-10.00
-0.86,-3.30,-9.48
0.72,-3.10,-9.46
0.46,1.87,-8.28
1.84,-1.55,-8.42
2.39,0.40,-8.51
1.06,3.51,-7.82
2.04,-4.05,-8.82
1.38,-4.22,-9.28
-0.11,-0.46,-8.56
0.86,-4.71,-9.43
0.75,-2.36,-9.63
0.29,2.16,-8.82
-0.26,-3.05,-9.54
-1.49,-3.05,-9.71
-0.06,1.41,-9.20
0.80,-2.64,-10.09
-1.29,-4.11,-10.60
-0.98,-1.21,-10.58
0.26,-2.76,-10.86
-1.29,-1.26,-10.83
-1.24,2.04,-10.63
-0.11,1.58,-10.43
-1.03,2.30,-10.32
-1.06,1.84,-10.35
-1.06,-0.72,-10.37
-0.78,-0.23,-10.37
0.06,0.37,-10.09
-0.26,-0.37,-10.29
1.70,-0.80,-11.01
1.15,-0.23,-11.09
-0.95,2.82,-10.78
1.70,2.56,-10.86
0.63,-1.98,-10.69
-1.93,-3.42,-10.03
-0.52,-4.05,-9.51
0.26,-1.90,-9.02
1.58,3.30,-8.25
2.13,0.37,-8.31
1.26,-1.70,-8.54
1.64,1.61,-8.05
2.13,-3.02,-8.77
1.06,-4.60,-9.54
-0.46,-0.83,-8.91
0.46,-4.60,-9.37
0.83,-2.53,-9.57
-0.43,2.39,-8.77
-0.57,-3.85,-9.57
-0.34,-3.79,-9.91
-0.40,2.01,-9.20
-0.60,-1.61,-9.97
-0.29,-2.79,-10.60
-0.66,-0.69,-10.37
-0.83,-3.56,-10.89
-0.63,-1.55,-11.01
-1.52,1.35,-10.58
-0.63,-0.09,-10.92
-0.55,2.85,-10.35
-1.24,2.73,-9.86
-0.49,-1.26,-10.69
-0.63,1.38,-10.14
0.63,1.90,-9.63
0.57,-1.90,-10.60
0.03,-0.46,-10.83
1.26,0.40,-10.98
0.03,-1.64,-11.38
-0.23,1.64,-10.72
0.14,2.64,-10.03
-0.63,-3.42,-10.00
-0.03,-2.41,-9.28
0.66,1.15,-8.33
1.26,-2.27,-8.74
1.24,-1.18,-8.65
2.13,1.41,-8.08
2.21,-1.87,-8.74
0.75,-1.24,-8.94
2.16,0.92,-8.65
1.18,-2.53,-9.25
-0.86,-4.71,-9.63
0.23,-2.44,-9.40
-0.78,-2.41,-9.46
-0.23,-3.65,-9.83
0.26,-0.32,-9.66
-1.49,0.72,-9.34
0.60,-1.44,-10.03
-0.20,-1.09,-10.49
-2.01,-3.10,-10.66
0.43,-2.79,-11.04
-1.47,1.01,-10.72
-1.75,0.55,-10.66
0.80,1.90,-10.66
-1.55,3.13,-10.12
-1.47,0.03,-10.37
0.23,-0.78,-10.43
-0.57,0.69,-9.94
0.57,1.38,-10.03
1.47,-0.49,-10.66
0.23,-0.20,-11.04
0.26,0.89,-10.86
0.83,-2.01,-11.06
-0.72,0.78,-10.60
-0.14,1.90,-9.60
0.66,-2.24,-9.66
-1.29,0.34,-8.91
0.98,-1.52,-8.42
2.13,-3.62,-8.85
0.63,1.67,-8.16
2.50,-0.46,-8.56
1.61,-2.13,-9.17
0.72,0.37,-8.62
1.52,-2.30,-9.14
0.23,-3.10,-9.51
0.20,-2.21,-9.31
-0.09,-2.18,-9.46
-1.01,-0.92,-9.43
-0.46,-2.44,-9.80
-0.40,-2.96,-9.97
-0.55,-0.66,-9.63
-0.11,-1.90,-10.12
-0.43,-1.49,-10.63
-1.09,1.52,-10.17
-0.46,-2.04,-10.69
-1.03,-3.02,-11.18
-1.06,2.64,-10.17
0.14,2.33,-10.29
-1.38,1.61,-10.58
-1.26,2.33,-10.06
-0.17,-2.21,-10.43
-0.49,-1.87,-10.26
0.86,0.95,-10.06
0.60,-0.49,-10.69
0.49,2.44,-10.72
0.89,2.50,-10.86
-0.46,-3.51,-11.06
-0.14,-1.75,-10.49
0.00,0.98,-9.77
-0.37,-1.32,-9.46
0.40,-0.34,-9.02
0.75,-0.80,-8.48
1.52,-2.41,-8.62
2.16,0.66,-8.54
1.90,1.12,-8.33
1.29,-2.24,-8.91
1.01,-2.79,-9.11
1.12,-1.35,-8.94
0.43,-2.36,-9.37
-0.43,-2.90,-9.63
-0.34,-1.55,-9.31
0.06,-2.85,-9.54
-0.72,-2.01,-9.74
-0.63,0.95,-9.40
0.57,-1.18,-9.86
-0.72,-3.28,-10.49
-0.89,-1.55,-10.49
-0.09,0.26,-10.58
-1.06,-0.46,-10.83
-0.11,-0.17,-10.92
-0.80,2.44,-10.43
-1.93,0.75,-10.40
-0.17,-0.63,-10.81
-1.70,0.60,-10.35
-0.80,0.03,-10.14
1.72,2.50,-10.09
-0.37,1.61,-10.17
1.18,-1.87,-11.27
1.38,0.55,-11.21
-1.52,-0.52,-10.89
0.72,-0.63,-11.15
0.34,2.44,-10.03
-0.83,-2.10,-9.60
0.95,-4.08,-9.71
-0.29,-0.46,-8.51
1.01,0.37,-8.13
2.96,1.26,-8.33
0.83,1.61,-8.16
1.81,-1.55,-8.65
2.10,-4.28,-9.23
-0.52,-2.93,-9.17
0.78,-2.76,-9.25
1.06,-3.79,-9.69
-1.03,-0.23,-9.23
-0.11,-0.86,-9.02
-0.17,-3.91,-9.83
-0.72,-0.46,-9.63
0.40,-0.60,-9.63
-0.63,-2.62,-10.46
-0.86,0.03,-10.26
0.26,-1.29,-10.43
-1.58,-3.28,-11.09
-1.58,-0.60,-10.63
-0.23,-0.52,-10.60
-1.06,0.49,-10.60
-0.75,5.32,-9.77
-0.86,2.64,-10.00
-0.66,-1.24,-10.37
0.37,1.78,-9.83
-0.17,-1.55,-10.29
0.69,-5.09,-11.18
0.55,-0.49,-11.04
0.00,0.63,-10.89
1.18,2.36,-10.83
0.23,3.68,-10.20
-0.17,-1.18,-9.94
-0.57,-3.68,-9.74
-0.92,-5.26,-9.43
1.26,-2.85,-9.11
1.38,2.47,-8.28
1.35,0.00,-8.39
2.30,0.34,-8.74
1.58,1.15,-8.28
1.09,-4.71,-9.02
1.03,-2.85,-9.31
0.98,0.17,-8.77
0.34,-2.24,-9.34
-0.86,-0.98,-9.40
-0.52,-3.05,-9.48
0.17,-6.41,-10.12
-0.60,-2.62,-9.71
-0.66,0.52,-9.63
0.26,1.75,-10.03
-0.29,0.49,-10.20
-1.15,-4.74,-10.89
-1.01,-3.51,-11.01
-0.72,0.55,-10.40
-1.01,0.46,-10.55
-0.89,4.05,-10.52
-0.46,3.10,-10.20
-1.21,-4.40,-10.83
-0.78,0.06,-10.35
0.23,4.71,-9.46
0.75,-1.44,-10.63
1.49,0.40,-11.01
0.40,2.64,-10.63
0.23,-2.87,-11.55
-0.03,-0.03,-11.12
-0.75,1.58,-10.09
0.40,-3.48,-10.17
-0.86,-1.52,-9.40
-0.03,0.52,-8.56
1.98,-0.55,-8.45
0.11,0.14,-8.25
1.95,-1.21,-8.59
3.05,-1.15,-8.71
0.46,0.11,-8.62
1.52,-1.75,-9.20
1.55,-1.87,-9.14
-0.29,-1.44,-9.00
0.03,-4.60,-9.66
-0.14,-4.60,-9.63
-1.09,-1.18,-9.23
-0.34,-2.16,-9.66
0.14,-1.15,-9.83
-0.86,2.67,-9.37
-0.26,-1.98,-10.23
-0.23,-4.14,-11.01
-1.38,0.69,-10.40
-0.63,-1.78,-10.92
-1.58,-2.41,-11.21
-1.52,2.73,-10.20
0.52,1.67,-10.40
-1.38,1.29,-10.49
-1.35,2.13,-10.17
0.60,0.03,-10.32
-0.17,1.15,-10.00
0.80,-0.72,-10.69
1.01,-2.59,-11.32
-0.40,1.24,-10.81
0.29,-1.29,-11.06
-0.06,-1.90,-10.89
-0.37,3.62,-9.71
0.34,0.52,-9.46
-0.29,-0.89,-9.11
0.63,1.67,-8.31
1.49,-3.48,-8.59
0.40,-4.54,-8.91
2.13,-0.40,-8.42
2.85,-0.60,-8.59
0.69,-0.17,-8.82
1.52,-0.09,-8.68
1.38,-1.93,-9.11
-0.09,-2.85,-9.31
0.00,-3.48,-9.31
-1.35,-2.30,-9.37
-0.52,-1.93,-9.54
0.63,-2.07,-9.83
-1.32,0.03,-9.77
-0.72,-2.04,-10.17
0.17,-3.85,-10.75
-0.57,1.09,-10.35
-0.66,0.78,-10.55
-1.29,-3.16,-11.24
-1.06,-0.11,-10.72
-0.66,0.34,-10.35
-0.92,0.06,-10.60
-0.66,5.40,-10.00
-0.55,2.70,-9.77
0.06,-1.47,-10.29
0.34,0.98,-10.03
0.55,-2.27,-10.60
1.03,-2.93,-11.47
0.03,1.47,-10.83
0.34,-0.11,-10.86
0.98,1.35,-10.78
-0.55,3.65,-9.63
-0.46,-2.01,-9.77
0.46,-4.80,-9.69
0.11,-2.33,-8.59
0.83,-1.06,-8.54
2.10,0.55,-8.54
2.10,1.41,-8.22
1.61,-1.41,-8.65
1.26,-3.30,-9.11
0.80,-1.09,-9.08
1.03,-0.43,-9.02
0.26,-2.62,-9.31
-1.55,-3.28,-9.43
-0.09,-3.65,-9.46
0.23,-3.05,-9.60
-1.55,-1.09,-9.63
0.26,-1.12,-9.94
-0.32,0.34,-9.94
-0.52,1.49,-9.94
1.15,-1.49,-10.81
-2.21,-3.13,-11.06
-1.24,-3.45,-10.92
-0.37,-1.81,-10.81
-2.82,2.47,-10.23
0.78,3.65,-10.35
-0.89,2.39,-10.37
-2.62,0.52,-10.12
2.16,0.14,-10.23
0.37,0.03,-10.35
-0.37,-2.96,-11.06
1.95,-0.66,-11.29
0.03,2.39,-10.81
-0.26,-1.01,-10.98
-0.06,-1.01,-10.60
-0.89,0.00,-9.57
0.66,-1.35,-9.23
0.98,0.43,-8.82
-0.03,1.12,-8.25
1.67,-0.75,-8.33
1.90,-2.13,-8.65
0.78,-3.28,-8.71
2.13,-2.27,-8.82
1.21,0.06,-8.82
0.60,0.14,-8.79
1.98,-1.06,-9.11
-0.26,-2.30,-9.37
-1.35,-4.40,-9.48
-0.29,-4.91,-9.74
-0.83,-2.33,-9.77
-0.17,-0.57,-9.69
-0.14,-0.17,-9.94
-0.34,1.21,-10.14
0.43,-0.80,-10.32
-1.26,-5.20,-11.01
-1.61,-3.36,-11.18
-0.78,1.03,-10.32
-1.15,1.61,-10.35
0.14,4.11,-10.43
-0.83,4.74,-9.91
-1.49,-2.24,-10.69
0.43,-2.67,-10.78
-0.09,1.18,-9.89
0.49,-2.87,-10.98
0.89,-0.40,-11.21
0.32,4.86,-10.37
1.41,-0.98,-11.27
-0.09,-2.70,-11.18
-0.80,0.89,-9.77
0.00,0.80,-9.37
-0.17,0.40,-9.14
1.44,-0.75,-8.82
1.01,-1.24,-8.51
0.17,-3.22,-8.56
2.36,-4.57,-9.02
2.16,0.20,-8.51
0.95,0.29,-8.42
1.35,-1.78,-9.14
1.38,1.21,-8.65
0.75,-1.87,-8.88
-0.86,-6.12,-9.83
-1.24,-3.30,-9.51
0.14,-1.26,-9.48
-0.26,-0.69,-9.77
-1.32,-1.15,-9.86
-0.43,-2.10,-10.20
0.06,-0.75,-10.20
-0.89,-1.06,-10.60
-0.69,-0.98,-10.89
-0.78,0.37,-10.55
-1.81,-1.32,-10.89
-0.52,-0.37,-10.92
-0.23,3.28,-10.26
-1.75,1.90,-10.29
-0.66,0.26,-10.37
0.03,2.70,-9.80
0.86,0.29,-9.89
1.55,-3.42,-10.98
-0.80,0.32,-11.12
0.17,-0.32,-10.98
2.01,-2.30,-11.29
-1.15,2.99,-10.37
-1.01,1.41,-9.77
1.41,-1.90,-9.89
-0.17,0.03,-8.94
0.09,-2.90,-8.65
1.35,-2.30,-8.71
0.89,1.49,-8.05
2.82,-0.55,-8.42
1.78,-0.83,-8.82
-0.23,-1.61,-8.79
2.04,-3.22,-9.23
0.69,-1.06,-9.05
-0.49,-2.07,-9.17
0.75,-2.70,-9.74
-1.06,-1.09,-9.43
-0.75,-3.30,-9.54
-0.32,-3.22,-9.94
-0.89,-0.60,-9.69
0.86,0.11,-9.86
-0.32,1.18,-10.23
-1.01,-0.66,-10.69
0.06,-3.91,-11.21
-2.33,-3.28,-11.01
-1.52,-0.98,-10.72
1.09,3.79,-10.37
-1.32,6.61,-9.71
-1.81,0.00,-10.12
0.46,-2.82,-10.52
-0.20,2.24,-9.83
0.63,-0.55,-10.49
1.58,-2.47,-11.70
-0.63,2.47,-11.12
0.37,-1.75,-11.09
0.83,-4.08,-11.29
-1.09,4.14,-9.80
0.72,3.10,-9.34
0.69,-2.79,-9.71
-0.80,-0.89,-8.91
1.29,-1.90,-8.51
1.47,-4.02,-8.77
1.15,0.92,-8.36
2.73,1.64,-8.31
1.67,-1.84,-9.00
0.43,-0.49,-9.05
1.12,-2.62,-9.20
0.26,-5.52,-9.66
-0.32,-1.09,-9.20
-0.14,-0.43,-9.05
-0.89,-2.87,-9.51
0.00,-1.24,-9.46
-0.17,-1.67,-9.63
-1.29,-3.16,-10.20
-0.17,-1.55,-10.35
0.20,0.40,-10.37
-0.80,0.09,-10.63
-1.24,-0.75,-10.92
-0.34,1.06,-10.63
-0.89,1.06,-10.37
-1.81,-1.09,-10.66
-0.49,0.72,-10.55
-0.80,1.15,-10.17
-0.14,0.75,-10.23
0.92,3.51,-10.09
-0.32,-0.29,-10.52
0.43,-3.36,-11.41
0.40,2.13,-10.89
0.06,0.46,-10.75
0.75,-2.79,-11.12
-0.72,1.98,-9.89
-0.89,1.06,-9.17
0.95,-2.04,-9.48
1.06,0.03,-8.88
0.09,-2.10,-8.56
1.72,-3.88,-8.85
2.67,0.75,-8.42
0.95,0.14,-8.33
1.35,-3.10,-9.08
1.06,-0.52,-8.97
0.14,-1.70,-8.82
0.89,-3.16,-9.34
-0.66,-0.52,-9.14
-0.98,-3.33,-9.31
0.60,-3.45,-9.66
-0.63,-0.57,-9.28
-0.52,-2.90,-9.83
0.26,0.11,-9.94
-1.01,2.64,-9.66
0.17,-1.75,-10.66
-0.40,-1.72,-10.98
-1.78,-2.04,-10.81
-0.29,-2.99,-11.15
-2.04,0.57,-10.66
-0.43,2.01,-10.37
0.23,2.93,-10.26
-3.36,2.50,-9.74
1.67,0.86,-9.97
2.27,1.81,-10.20
-1.38,-1.70,-10.89
1.38,-3.42,-11.73
0.11,-0.86,-11.29
-0.57,-1.38,-11.09
0.60,0.98,-10.63
-0.66,1.38,-9.71
0.78,-0.49,-9.34
1.49,1.38,-8.59
0.37,-1.24,-8.36
0.92,-1.72,-8.42
2.36,1.44,-8.13
1.32,-2.39,-8.79
0.63,-3.48,-9.17
1.61,-1.70,-8.94
0.37,-4.20,-9.31
0.69,-1.24,-9.20
1.41,2.73,-8.85
-0.09,-1.24,-9.28
-1.06,-3.71,-9.57
-1.03,-3.94,-9.66
0.14,-4.77,-10.09
-0.40,-2.79,-10.23
-0.69,-0.32,-10.37
-0.34,0.83,-10.46
-0.89,-0.78,-10.58
0.20,-0.66,-10.89
-1.75,2.36,-10.35
-2.21,-0.95,-10.55
0.60,-1.26,-11.06
-1.52,2.79,-10.09
-1.84,-0.43,-10.32
0.34,1.18,-10.55
0.46,5.32,-9.40
1.18,-0.55,-10.40
0.26,-2.21,-11.47
-0.20,0.66,-11.01
0.60,-2.90,-11.41
-0.14,-2.41,-11.21
-0.06,2.33,-10.03
0.00,0.83,-9.60
-0.09,-0.14,-9.17
0.78,0.52,-8.56
0.86,-2.36,-8.62
0.89,-1.93,-8.68
1.75,-0.72,-8.54
1.81,-2.62,-8.79
1.26,-0.63,-8.94
0.83,0.17,-8.88
0.23,-3.16,-9.20
0.40,-2.21,-9.25
0.69,-1.44,-9.11
-0.37,-3.33,-9.34
-0.89,-1.47,-9.40
-0.26,-0.72,-9.43
0.00,-3.05,-9.83
-1.03,-2.85,-10.09
-0.89,-1.24,-10.14
0.06,0.23,-10.26
-0.57,0.32,-10.52
-0.46,0.37,-10.81
-1.26,0.75,-10.55
-1.41,-1.49,-10.63
0.17,0.49,-10.55
-1.61,2.30,-9.94
-0.80,-1.26,-10.55
0.72,2.53,-10.23
-0.20,3.59,-9.57
1.78,-2.33,-10.86
0.32,0.23,-11.01
-1.01,-0.34,-10.92
1.55,-2.99,-11.50
-0.26,2.33,-10.49
-1.12,0.98,-10.00
0.52,-2.13,-9.71
0.17,0.20,-8.68
0.80,-1.12,-8.54
1.84,-1.29,-8.59
1.64,1.18,-8.28
1.58,-0.55,-8.39
1.64,-3.08,-9.02
0.95,-2.36,-9.11
1.06,-1.95,-8.91
1.24,-2.07,-9.34
-0.17,-0.20,-9.20
-0.03,-1.06,-9.05
0.09,-3.39,-9.63
-1.32,-2.70,-9.54
-0.11,-2.96,-9.63
0.43,-1.55,-10.00
-1.09,0.37,-10.00
-0.69,-0.69,-10.37
-0.66,-0.06,-10.69
-0.26,-1.47,-10.86
-0.57,-1.87,-10.92
-2.33,1.03,-10.52
0.11,0.46,-10.63
-0.86,2.93,-10.32
-2.73,1.21,-10.06
1.18,-3.39,-10.69
-0.20,3.74,-9.83
0.09,3.22,-9.91
2.36,-2.47,-11.52
-1.15,1.01,-11.04
0.23,-2.70,-11.12
0.78,-4.11,-11.50
-1.12,2.90,-10.03
0.60,2.16,-9.48
-0.29,-0.11,-9.28
0.11,0.43,-8.51
1.58,-2.24,-8.56
1.18,-3.91,-8.85
1.38,-0.40,-8.48
0.98,0.06,-8.51
1.84,-2.87,-9.23
1.93,0.46,-8.85
0.40,-0.20,-8.77
0.14,-5.49,-9.74
0.26,-1.81,-9.14
-0.20,-0.57,-8.85
-0.95,-3.82,-9.91
-0.32,-0.83,-9.71
-0.29,-1.01,-9.54
-0.95,-5.09,-10.49
-0.26,-1.26,-10.32
-0.55,3.28,-9.77
-0.11,0.37,-10.75
-0.03,-0.80,-10.89
-2.04,-0.98,-10.40
-1.44,-4.63,-11.01
-0.60,-1.55,-10.81
-1.44,3.53,-10.06
-0.17,1.01,-10.35
0.29,1.61,-10.26
-0.09,4.89,-9.51
1.61,0.00,-10.29
0.95,-3.22,-11.52
-0.55,-0.23,-11.12
-0.26,-2.44,-11.04
-0.20,-3.39,-11.18
0.95,3.25,-9.89
-0.11,2.70,-9.31
-1.09,-2.62,-9.51
1.61,-0.09,-8.62
1.44,-0.11,-8.16
1.06,-3.16,-8.85
2.24,0.86,-8.77
1.29,-0.86,-8.74
1.29,-5.81,-9.51
0.89,-0.83,-8.97
0.60,-0.34,-8.77
1.72,-2.85,-9.46
0.06,1.35,-8.91
-1.01,-1.12,-8.97
0.03,-4.63,-9.94
-0.66,-1.38,-9.80
-0.78,-3.85,-10.03
-0.14,-4.97,-10.69
-0.89,1.58,-10.14
-0.46,1.49,-10.14
-0.06,-1.32,-10.83
-1.06,1.03,-10.52
-0.80,-0.09,-10.55
-0.72,-0.37,-10.81
-1.84,2.62,-10.29
-1.06,-1.15,-10.58
0.11,-1.58,-10.66
-0.78,3.94,-9.69
0.83,1.21,-10.06
2.21,0.29,-10.81
-0.43,2.39,-10.58
-0.23,-4.28,-11.29
0.14,-4.08,-11.52
-0.34,2.87,-10.06
1.06,1.47,-9.80
-0.95,0.34,-9.69
0.00,0.55,-8.62
2.18,-2.33,-8.59
-0.06,-2.30,-8.85
2.01,-0.20,-8.51
2.16,-0.49,-8.59
-0.20,-2.79,-8.91
2.21,-1.95,-8.97
1.09,-1.03,-9.08
-0.60,-3.99,-9.43
1.01,-2.30,-9.37
-0.32,1.38,-9.00
-0.63,-0.06,-9.17
0.11,-2.21,-9.74
-1.21,-4.17,-9.94
-0.52,-5.40,-10.06
-0.17,-3.97,-10.52
-1.58,-1.18,-10.49
-0.29,0.57,-10.40
0.55,0.17,-10.66
-1.47,1.21,-10.29
-1.01,2.44,-10.23
0.32,1.32,-10.46
-1.61,0.43,-10.20
-2.21,-3.02,-10.63
-0.43,-2.59,-10.55
0.20,3.88,-9.69
0.92,0.83,-10.43
1.93,-0.98,-11.21
1.01,4.54,-10.46
-0.32,-1.18,-10.89
-0.17,-3.85,-11.50
-0.14,1.75,-10.14
-0.40,-2.36,-9.77
-0.14,-2.50,-9.83
0.34,2.44,-8.54
1.49,-1.52,-8.54
1.58,-1.70,-8.71
1.29,1.61,-8.05
2.10,-0.26,-8.56
1.61,-0.63,-8.88
0.98,-1.98,-8.88
0.66,-5.23,-9.43
0.06,-3.97,-9.43
0.57,-1.09,-9.23
0.17,0.06,-9.17
-0.60,-0.86,-9.43
-0.40,-2.47,-9.86
-0.46,-1.84,-9.77
-0.63,-1.84,-9.91
-0.37,-3.56,-10.52
-0.17,-1.03,-10.58
-0.95,1.64,-10.23
-0.95,-1.18,-10.60
-0.37,0.55,-10.86
-1.09,3.25,-10.26
-0.86,-1.52,-10.69
-0.98,-0.43,-10.83
-1.26,2.56,-9.94
0.46,-0.20,-10.35
0.60,1.84,-10.35
0.20,1.32,-10.03
0.98,-2.01,-11.04
0.00,1.03,-11.09
-0.29,0.66,-10.81
0.63,-1.21,-11.01
-0.37,-0.46,-10.32
-0.72,-1.75,-9.69
0.09,-0.57,-9.14
0.23,0.43,-8.56
1.38,-0.78,-8.54
1.93,-0.09,-8.42
1.38,-0.37,-8.54
2.21,-0.72,-8.79
1.32,-1.44,-8.88
0.69,-3.53,-9.28
1.44,-2.59,-9.31
-0.98,-2.04,-9.17
-0.66,-2.56,-9.48
0.63,-1.12,-9.37
-1.24,-2.21,-9.51
-0.03,-2.79,-9.89
-0.17,0.14,-9.57
-1.21,-1.09,-9.91
0.23,-3.19,-10.55
-1.26,-0.14,-10.32
-0.95,0.55,-10.49
0.29,-0.89,-10.89
-1.32,0.78,-10.69
-1.32,0.60,-10.40
-1.06,-0.23,-10.40
-1.44,2.10,-10.40
-0.86,1.55,-10.09
0.57,-0.40,-10.12
0.52,1.35,-10.12
0.60,1.29,-10.26
1.98,-0.26,-11.18
-0.29,-0.60,-11.32
-0.60,-3.28,-11.09
0.57,-1.90,-10.83
-0.83,3.13,-9.74
0.72,2.18,-9.23
0.60,-0.75,-9.14
0.26,-2.64,-8.74
1.98,-3.33,-8.54
1.09,0.03,-8.39
1.55,1.38,-8.45
1.90,-1.29,-8.82
1.06,-2.41,-9.17
0.98,-2.79,-9.20
0.49,-3.39,-9.34
0.29,-1.06,-9.37
-0.23,0.55,-9.02
0.14,-1.55,-9.51
-0.32,-2.18,-9.89
-1.41,-3.13,-9.74
-0.57,-5.03,-10.29
-0.40,-2.01,-10.37
0.00,0.89,-10.23
0.09,-0.17,-10.75
-0.86,0.11,-10.72
